segment,x1,x2,duration,distance,weather,peak
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,78,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,34,88,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,84,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,30,84,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,35,80,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,81,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,82,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,80,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,87,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,35,77,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,20,86,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,30,82,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,79,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,20,78,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,15,87,1,1
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,30,78,2,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,20,83,2,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,80,2,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,75,2,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,35,74,2,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,39,2,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,75,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,50,72,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,20,83,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,84,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,25,36,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,20,89,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,40,83,1,0
22,NURSERI (OPP) JLN SS1/36,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,20,78,1,0
